2024-07-27 21:59:31,842 INFO    StreamThr :6421 [internal.py:wandb_internal():85] W&B internal server running at pid: 6421, started at: 2024-07-27 21:59:31.841958
2024-07-27 21:59:35,988 INFO    HandlerThread:6421 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-27 21:59:35,988 DEBUG   SenderThread:6421 [sender.py:send():379] send: artifact
2024-07-27 21:59:36,084 INFO    Thread-12 :6421 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/output.log
2024-07-27 21:59:36,334 INFO    SenderThread:6421 [sender.py:send_artifact():1537] sent artifact job-https___github.com_chansmi_collaborative-stegosystem.git_src_main.py - {'id': 'QXJ0aWZhY3Q6MTA0OTA0NjU2MA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMzMDkwNDk1Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA0OTA0NjU2MA==', 'versionIndex': 3}}}
2024-07-27 21:59:36,334 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: defer
2024-07-27 21:59:36,334 INFO    SenderThread:6421 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-27 21:59:36,334 INFO    SenderThread:6421 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-27 21:59:36,861 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-27 21:59:37,089 INFO    SenderThread:6421 [dir_watcher.py:finish():388] scan: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files
2024-07-27 21:59:37,090 INFO    SenderThread:6421 [dir_watcher.py:finish():402] scan save: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/requirements.txt requirements.txt
2024-07-27 21:59:37,090 INFO    SenderThread:6421 [dir_watcher.py:finish():402] scan save: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/output.log output.log
2024-07-27 21:59:37,090 INFO    SenderThread:6421 [dir_watcher.py:finish():402] scan save: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/config.yaml config.yaml
2024-07-27 21:59:37,090 INFO    SenderThread:6421 [dir_watcher.py:finish():402] scan save: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/wandb-summary.json wandb-summary.json
2024-07-27 21:59:37,090 INFO    SenderThread:6421 [dir_watcher.py:finish():402] scan save: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/conda-environment.yaml conda-environment.yaml
2024-07-27 21:59:37,090 INFO    SenderThread:6421 [dir_watcher.py:finish():402] scan save: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/wandb-metadata.json wandb-metadata.json
2024-07-27 21:59:37,091 INFO    SenderThread:6421 [sender.py:transition_state():614] send defer: 10
2024-07-27 21:59:37,091 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: poll_exit
2024-07-27 21:59:37,091 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: defer
2024-07-27 21:59:37,092 INFO    HandlerThread:6421 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-27 21:59:37,094 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: defer
2024-07-27 21:59:37,094 INFO    SenderThread:6421 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-27 21:59:37,094 INFO    SenderThread:6421 [file_pusher.py:finish():169] shutting down file pusher
2024-07-27 21:59:37,343 INFO    wandb-upload_0:6421 [upload_job.py:push():130] Uploaded file /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/requirements.txt
2024-07-27 21:59:37,436 INFO    wandb-upload_3:6421 [upload_job.py:push():130] Uploaded file /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/wandb-summary.json
2024-07-27 21:59:37,470 INFO    wandb-upload_4:6421 [upload_job.py:push():130] Uploaded file /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/conda-environment.yaml
2024-07-27 21:59:37,474 INFO    wandb-upload_2:6421 [upload_job.py:push():130] Uploaded file /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/config.yaml
2024-07-27 21:59:37,502 INFO    wandb-upload_1:6421 [upload_job.py:push():130] Uploaded file /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/files/output.log
2024-07-27 21:59:37,707 INFO    Thread-11 (_thread_body):6421 [sender.py:transition_state():614] send defer: 11
2024-07-27 21:59:37,707 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: defer
2024-07-27 21:59:37,707 INFO    HandlerThread:6421 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-27 21:59:37,708 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: defer
2024-07-27 21:59:37,708 INFO    SenderThread:6421 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-27 21:59:37,708 INFO    SenderThread:6421 [file_pusher.py:join():175] waiting for file pusher
2024-07-27 21:59:37,709 INFO    SenderThread:6421 [sender.py:transition_state():614] send defer: 12
2024-07-27 21:59:37,709 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: defer
2024-07-27 21:59:37,709 INFO    HandlerThread:6421 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-27 21:59:37,709 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: defer
2024-07-27 21:59:37,709 INFO    SenderThread:6421 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-27 21:59:37,710 INFO    SenderThread:6421 [file_stream.py:finish():601] file stream finish called
2024-07-27 21:59:37,791 INFO    SenderThread:6421 [file_stream.py:finish():605] file stream finish is done
2024-07-27 21:59:37,791 INFO    SenderThread:6421 [sender.py:transition_state():614] send defer: 13
2024-07-27 21:59:37,791 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: defer
2024-07-27 21:59:37,791 INFO    HandlerThread:6421 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-27 21:59:37,791 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: defer
2024-07-27 21:59:37,791 INFO    SenderThread:6421 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-27 21:59:37,791 INFO    SenderThread:6421 [sender.py:transition_state():614] send defer: 14
2024-07-27 21:59:37,791 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: defer
2024-07-27 21:59:37,791 INFO    HandlerThread:6421 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-27 21:59:37,791 DEBUG   SenderThread:6421 [sender.py:send():379] send: final
2024-07-27 21:59:37,791 DEBUG   SenderThread:6421 [sender.py:send():379] send: footer
2024-07-27 21:59:37,791 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: defer
2024-07-27 21:59:37,791 INFO    SenderThread:6421 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-27 21:59:37,792 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-27 21:59:37,792 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: server_info
2024-07-27 21:59:37,792 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: poll_exit
2024-07-27 21:59:37,792 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-27 21:59:37,792 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: get_summary
2024-07-27 21:59:37,792 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-27 21:59:37,792 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-27 21:59:37,792 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: server_info
2024-07-27 21:59:37,843 DEBUG   SenderThread:6421 [sender.py:send_request():406] send_request: poll_exit
2024-07-27 21:59:37,843 INFO    MainThread:6421 [wandb_run.py:_footer_history_summary_info():4016] rendering history
2024-07-27 21:59:37,843 INFO    MainThread:6421 [wandb_run.py:_footer_history_summary_info():4048] rendering summary
2024-07-27 21:59:37,844 INFO    MainThread:6421 [wandb_run.py:_footer_sync_info():3975] logging synced files
2024-07-27 21:59:37,844 DEBUG   HandlerThread:6421 [handler.py:handle_request():158] handle_request: shutdown
2024-07-27 21:59:37,844 INFO    HandlerThread:6421 [handler.py:finish():882] shutting down handler
2024-07-27 21:59:38,803 INFO    WriterThread:6421 [datastore.py:close():296] close: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_215931-wpu1papj/run-wpu1papj.wandb
2024-07-27 21:59:38,844 INFO    SenderThread:6421 [sender.py:finish():1615] shutting down sender
2024-07-27 21:59:38,844 INFO    SenderThread:6421 [file_pusher.py:finish():169] shutting down file pusher
2024-07-27 21:59:38,844 INFO    SenderThread:6421 [file_pusher.py:join():175] waiting for file pusher
